eventname,date,sta
20160811042557,2016-8-11T4_25_57,IS_MMC7__BHZ
20160811042557,2016-8-11T4_25_57,IS_MMLI__BHN
20160811042557,2016-8-11T4_25_57,IS_MMLI__BHZ
20160811042557,2016-8-11T4_25_57,IS_NATI__SHE
20160811042557,2016-8-11T4_25_57,IS_NATI__SHN
20160811042557,2016-8-11T4_25_57,IS_NATI__SHZ
20160811042557,2016-8-11T4_25_57,IS_OFRI__SHE
20160811042557,2016-8-11T4_25_57,IS_OFRI__SHN
20160811042557,2016-8-11T4_25_57,IS_OFRI__SHZ
20160811042557,2016-8-11T4_25_57,IS_SLTI__SHN
20160811042557,2016-8-11T4_25_57,IS_SLTI__SHZ
20160811042557,2016-8-11T4_25_57,IS_ZFRI__SHZ
20160809090858,2016-8-9T9_08_58,IS_HMDT__SHE
20160809090858,2016-8-9T9_08_58,IS_HMDT__SHN
20160809090858,2016-8-9T9_08_58,IS_HMDT__SHZ
20160809090858,2016-8-9T9_08_58,IS_NATI__SHE
20160809090858,2016-8-9T9_08_58,IS_NATI__SHN
20160809090858,2016-8-9T9_08_58,IS_BLGI__SHE
20160809090858,2016-8-9T9_08_58,IS_BLGI__SHN
20160809090858,2016-8-9T9_08_58,IS_BLGI__SHZ
20160809090858,2016-8-9T9_08_58,IS_GEM__BHE
20160809090858,2016-8-9T9_08_58,IS_GEM__BHN
20160809090858,2016-8-9T9_08_58,IS_GEM__BHZ
20160809090858,2016-8-9T9_08_58,IS_NATI__SHZ
20160809090858,2016-8-9T9_08_58,IS_HNTI__SHE
20160809090858,2016-8-9T9_08_58,IS_HNTI__SHN
20160809090858,2016-8-9T9_08_58,IS_HNTI__SHZ
20160809090858,2016-8-9T9_08_58,IS_MMB1__BHZ
20160809090858,2016-8-9T9_08_58,IS_MMC1__BHZ
20160809090858,2016-8-9T9_08_58,IS_MMC3__BHZ
20160809090858,2016-8-9T9_08_58,IS_MMC7__BHZ
20160809090858,2016-8-9T9_08_58,IS_OFRI__SHN
20160809090858,2016-8-9T9_08_58,IS_OFRI__SHZ
20160824040654,2016-8-24T4_06_54,IS_AMAZ__BHZ
20160824040654,2016-8-24T4_06_54,IS_BLGI__SHE
20160824040654,2016-8-24T4_06_54,IS_BLGI__SHN
20160824040654,2016-8-24T4_06_54,IS_BLGI__SHZ
20160824040654,2016-8-24T4_06_54,IS_GEM__BHE
20160824040654,2016-8-24T4_06_54,IS_GEM__BHN
20160824040654,2016-8-24T4_06_54,IS_GEM__BHZ
20160824040654,2016-8-24T4_06_54,IS_HNTI__SHE
20160824040654,2016-8-24T4_06_54,IS_HNTI__SHN
20160824040654,2016-8-24T4_06_54,IS_HNTI__SHZ
20160824040654,2016-8-24T4_06_54,IS_KZIT__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA0__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA0B__BHE
20160824040654,2016-8-24T4_06_54,IS_MMA0B__BHN
20160824040654,2016-8-24T4_06_54,IS_MMA0B__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA1__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA2__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA3__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMA4__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMB1__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMB2__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMB3__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMB4__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC1__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC2__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC3__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC4__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC6__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMC7__BHZ
20160824040654,2016-8-24T4_06_54,IS_MMLI__BHE
20160824040654,2016-8-24T4_06_54,IS_MMLI__BHN
20160824040654,2016-8-24T4_06_54,IS_MMLI__BHZ
20160824040654,2016-8-24T4_06_54,IS_NATI__SHE
20160824040654,2016-8-24T4_06_54,IS_NATI__SHN
20160824040654,2016-8-24T4_06_54,IS_NATI__SHZ
20160824040654,2016-8-24T4_06_54,IS_OFRI__SHE
20160824040654,2016-8-24T4_06_54,IS_OFRI__SHN
20160824040654,2016-8-24T4_06_54,IS_OFRI__SHZ
20160824040654,2016-8-24T4_06_54,IS_SLTI__SHE
20160824040654,2016-8-24T4_06_54,IS_SLTI__SHN
20160824040654,2016-8-24T4_06_54,IS_SLTI__SHZ
20160824040654,2016-8-24T4_06_54,IS_ZFRI__SHZ
20160908002645,2016-9-8T0_26_45,IS_BLGI__SHE
20160908002645,2016-9-8T0_26_45,IS_BLGI__SHN
20160908002645,2016-9-8T0_26_45,IS_BLGI__SHZ
20160908002645,2016-9-8T0_26_45,IS_GEM__BHE
20160908002645,2016-9-8T0_26_45,IS_GEM__BHN
20160908002645,2016-9-8T0_26_45,IS_GEM__BHZ
20160908002645,2016-9-8T0_26_45,IS_HNTI__SHE
20160908002645,2016-9-8T0_26_45,IS_HNTI__SHN
20160908002645,2016-9-8T0_26_45,IS_HNTI__SHZ
20160908002645,2016-9-8T0_26_45,IS_MMA0B__BHN
20160908002645,2016-9-8T0_26_45,IS_MMC1__BHZ
20160908002645,2016-9-8T0_26_45,IS_OFRI__SHE
20160908002645,2016-9-8T0_26_45,IS_OFRI__SHN
20160908002645,2016-9-8T0_26_45,IS_OFRI__SHZ
20171115184112,2017-11-15T18_41_12,IS_AMAZ__BHZ
20171115184112,2017-11-15T18_41_12,IS_BLGI__SHE
20171115184112,2017-11-15T18_41_12,IS_BLGI__SHN
20171115184112,2017-11-15T18_41_12,IS_BLGI__SHZ
20171115184112,2017-11-15T18_41_12,IS_HNTI__SHE
20171115184112,2017-11-15T18_41_12,IS_HNTI__SHN
20171115184112,2017-11-15T18_41_12,IS_HNTI__SHZ
20171115184112,2017-11-15T18_41_12,IS_KSHI__SHE
20171115184112,2017-11-15T18_41_12,IS_KSHI__SHN
20171115184112,2017-11-15T18_41_12,IS_KSHI__SHZ
20171115184112,2017-11-15T18_41_12,IS_MMA0__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMA0B__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMA1__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMA2__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMA3__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMA4__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMB1__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMB2__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMB3__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMB4__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC1__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC2__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC3__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC4__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC5__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC6__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMC7__BHZ
20171115184112,2017-11-15T18_41_12,IS_MMLI__BHZ
20171115184112,2017-11-15T18_41_12,IS_NATI__SHE
20171115184112,2017-11-15T18_41_12,IS_NATI__SHN
20171115184112,2017-11-15T18_41_12,IS_NATI__SHZ
20171115184112,2017-11-15T18_41_12,IS_OFRI__SHE
20171115184112,2017-11-15T18_41_12,IS_OFRI__SHN
20171115184112,2017-11-15T18_41_12,IS_OFRI__SHZ
20171115184112,2017-11-15T18_41_12,IS_SLTI__SHN
20171115184112,2017-11-15T18_41_12,IS_SLTI__SHZ
20171010221446,2017-10-10T22_14_46,IS_AMAZ__BHE
20171010221446,2017-10-10T22_14_46,IS_AMAZ__BHN
20171010221446,2017-10-10T22_14_46,IS_AMAZ__BHZ
20171010221446,2017-10-10T22_14_46,IS_DSI__SHE
20171010221446,2017-10-10T22_14_46,IS_DSI__SHN
20171010221446,2017-10-10T22_14_46,IS_DSI__SHZ
20171010221446,2017-10-10T22_14_46,IS_GEM__BHE
20171010221446,2017-10-10T22_14_46,IS_GEM__BHN
20171010221446,2017-10-10T22_14_46,IS_GEM__BHZ
20171010221446,2017-10-10T22_14_46,IS_HMDT__SHN
20171010221446,2017-10-10T22_14_46,IS_HMDT__SHZ
20171010221446,2017-10-10T22_14_46,IS_HNTI__SHE
20171010221446,2017-10-10T22_14_46,IS_HNTI__SHN
20171010221446,2017-10-10T22_14_46,IS_HNTI__SHZ
20171010221446,2017-10-10T22_14_46,IS_KSHI__SHE
20171010221446,2017-10-10T22_14_46,IS_KSHI__SHN
20171010221446,2017-10-10T22_14_46,IS_KSHI__SHZ
20171010221446,2017-10-10T22_14_46,IS_KZIT__BHE
20171010221446,2017-10-10T22_14_46,IS_MMA0__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMA0B__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMA1__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMA2__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMA3__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMA4__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMB1__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMB2__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMB3__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMB4__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC1__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC2__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC3__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC4__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC5__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC6__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMC7__BHZ
20171010221446,2017-10-10T22_14_46,IS_MMLI__BHE
20171010221446,2017-10-10T22_14_46,IS_MMLI__BHN
20171010221446,2017-10-10T22_14_46,IS_MMLI__BHZ
20171010221446,2017-10-10T22_14_46,IS_NATI__SHE
20171010221446,2017-10-10T22_14_46,IS_NATI__SHN
20171010221446,2017-10-10T22_14_46,IS_NATI__SHZ
20171010221446,2017-10-10T22_14_46,IS_OFRI__SHE
20171010221446,2017-10-10T22_14_46,IS_OFRI__SHN
20171010221446,2017-10-10T22_14_46,IS_OFRI__SHZ
20171010221446,2017-10-10T22_14_46,IS_SLTI__SHE
20171010221446,2017-10-10T22_14_46,IS_SLTI__SHN
20171010221446,2017-10-10T22_14_46,IS_SLTI__SHZ
20171010221446,2017-10-10T22_14_46,IS_YTIR__SHE
20171010221446,2017-10-10T22_14_46,IS_YTIR__SHN
20171010221446,2017-10-10T22_14_46,IS_YTIR__SHZ
20170113214334,2017-1-13T21_43_34,IS_MMA0B__BHN
20170113214334,2017-1-13T21_43_34,IS_MMB3__BHZ
20171022152652,2017-10-22T15_26_52,IS_AMAZ__BHE
20171022152652,2017-10-22T15_26_52,IS_AMAZ__BHN
20171022152652,2017-10-22T15_26_52,IS_AMAZ__BHZ
20171022152652,2017-10-22T15_26_52,IS_BLGI__SHE
20171022152652,2017-10-22T15_26_52,IS_BLGI__SHN
20171022152652,2017-10-22T15_26_52,IS_BLGI__SHZ
20171022152652,2017-10-22T15_26_52,IS_GEM__BHE
20171022152652,2017-10-22T15_26_52,IS_GEM__BHN
20171022152652,2017-10-22T15_26_52,IS_GEM__BHZ
20171022152652,2017-10-22T15_26_52,IS_HNTI__SHE
20171022152652,2017-10-22T15_26_52,IS_HNTI__SHN
20171022152652,2017-10-22T15_26_52,IS_HNTI__SHZ
20171022152652,2017-10-22T15_26_52,IS_KSHI__SHN
20171022152652,2017-10-22T15_26_52,IS_KSHI__SHZ
20171022152652,2017-10-22T15_26_52,IS_KZIT__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA0__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA0B__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA1__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA2__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA3__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMA4__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMB1__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMB2__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMB3__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMB4__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC1__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC2__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC3__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC4__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC5__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC6__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMC7__BHZ
20171022152652,2017-10-22T15_26_52,IS_MMLI__BHE
20171022152652,2017-10-22T15_26_52,IS_MMLI__BHN
20171022152652,2017-10-22T15_26_52,IS_MMLI__BHZ
20171022152652,2017-10-22T15_26_52,IS_NATI__SHE
20171022152652,2017-10-22T15_26_52,IS_NATI__SHN
20171022152652,2017-10-22T15_26_52,IS_NATI__SHZ
20171022152652,2017-10-22T15_26_52,IS_OFRI__SHE
20171022152652,2017-10-22T15_26_52,IS_OFRI__SHN
20171022152652,2017-10-22T15_26_52,IS_OFRI__SHZ
20171022152652,2017-10-22T15_26_52,IS_SLTI__SHE
20171022152652,2017-10-22T15_26_52,IS_SLTI__SHZ
20171022152652,2017-10-22T15_26_52,IS_YTIR__SHZ
20170109131905,2017-1-9T13_19_05,IS_AMAZ__BHE
20170109131905,2017-1-9T13_19_05,IS_AMAZ__BHN
20170109131905,2017-1-9T13_19_05,IS_AMAZ__BHZ
20170109131905,2017-1-9T13_19_05,IS_BLGI__SHE
20170109131905,2017-1-9T13_19_05,IS_BLGI__SHN
20170109131905,2017-1-9T13_19_05,IS_BLGI__SHZ
20170109131905,2017-1-9T13_19_05,IS_DSI__SHE
20170109131905,2017-1-9T13_19_05,IS_DSI__SHN
20170109131905,2017-1-9T13_19_05,IS_DSI__SHZ
20170109131905,2017-1-9T13_19_05,IS_HMDT__SHE
20170109131905,2017-1-9T13_19_05,IS_HMDT__SHN
20170109131905,2017-1-9T13_19_05,IS_HMDT__SHZ
20170109131905,2017-1-9T13_19_05,IS_HNTI__SHE
20170109131905,2017-1-9T13_19_05,IS_HNTI__SHN
20170109131905,2017-1-9T13_19_05,IS_HNTI__SHZ
20170109131905,2017-1-9T13_19_05,IS_KZIT__BHE
20170109131905,2017-1-9T13_19_05,IS_KZIT__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMA0__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMA2__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMA3__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMA4__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMB1__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMB2__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMB3__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMB4__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMC1__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMC3__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMC4__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMC6__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMC7__BHZ
20170109131905,2017-1-9T13_19_05,IS_MMLI__BHE
20170109131905,2017-1-9T13_19_05,IS_MMLI__BHN
20170109131905,2017-1-9T13_19_05,IS_MMLI__BHZ
20170109131905,2017-1-9T13_19_05,IS_OFRI__SHE
20170109131905,2017-1-9T13_19_05,IS_OFRI__SHN
20170109131905,2017-1-9T13_19_05,IS_OFRI__SHZ
20170109131905,2017-1-9T13_19_05,IS_SLTI__SHE
20170109131905,2017-1-9T13_19_05,IS_SLTI__SHN
20170109131905,2017-1-9T13_19_05,IS_SLTI__SHZ
20170109131905,2017-1-9T13_19_05,IS_ZFRI__SHZ
20171115074306,2017-11-15T7_43_06,IS_AMAZ__BHE
20171115074306,2017-11-15T7_43_06,IS_AMAZ__BHN
20171115074306,2017-11-15T7_43_06,IS_AMAZ__BHZ
20171115074306,2017-11-15T7_43_06,IS_BLGI__SHE
20171115074306,2017-11-15T7_43_06,IS_BLGI__SHN
20171115074306,2017-11-15T7_43_06,IS_BLGI__SHZ
20171115074306,2017-11-15T7_43_06,IS_DSI__SHE
20171115074306,2017-11-15T7_43_06,IS_GEM__BHE
20171115074306,2017-11-15T7_43_06,IS_GEM__BHN
20171115074306,2017-11-15T7_43_06,IS_GEM__BHZ
20171115074306,2017-11-15T7_43_06,IS_HMDT__SHE
20171115074306,2017-11-15T7_43_06,IS_HMDT__SHN
20171115074306,2017-11-15T7_43_06,IS_HMDT__SHZ
20171115074306,2017-11-15T7_43_06,IS_HNTI__SHE
20171115074306,2017-11-15T7_43_06,IS_HNTI__SHN
20171115074306,2017-11-15T7_43_06,IS_HNTI__SHZ
20171115074306,2017-11-15T7_43_06,IS_KSHI__SHE
20171115074306,2017-11-15T7_43_06,IS_KSHI__SHN
20171115074306,2017-11-15T7_43_06,IS_KSHI__SHZ
20171115074306,2017-11-15T7_43_06,IS_KZIT__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA0__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA0B__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA1__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA2__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA3__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMA4__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMB1__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMB2__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMB3__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMB4__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC1__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC2__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC3__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC4__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC5__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC6__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMC7__BHZ
20171115074306,2017-11-15T7_43_06,IS_MMLI__BHE
20171115074306,2017-11-15T7_43_06,IS_MMLI__BHN
20171115074306,2017-11-15T7_43_06,IS_MMLI__BHZ
20171115074306,2017-11-15T7_43_06,IS_NATI__SHE
20171115074306,2017-11-15T7_43_06,IS_NATI__SHN
20171115074306,2017-11-15T7_43_06,IS_NATI__SHZ
20171115074306,2017-11-15T7_43_06,IS_OFRI__SHE
20171115074306,2017-11-15T7_43_06,IS_OFRI__SHN
20171115074306,2017-11-15T7_43_06,IS_OFRI__SHZ
20171115074306,2017-11-15T7_43_06,IS_SLTI__SHN
20171115074306,2017-11-15T7_43_06,IS_SLTI__SHZ
20171115074306,2017-11-15T7_43_06,IS_YTIR__SHZ
20171130155029,2017-11-30T15_50_29,IS_BTSH_21_ENE
20171130155029,2017-11-30T15_50_29,IS_BTSH_21_ENN
20171130155029,2017-11-30T15_50_29,IS_BTSH_21_ENZ
20171130155029,2017-11-30T15_50_29,IS_MGDL_21_ENZ
20171130155029,2017-11-30T15_50_29,IS_SHGL_21_ENE
20171130155029,2017-11-30T15_50_29,IS_SHGL_21_ENN
20171130155029,2017-11-30T15_50_29,IS_SHGL_21_ENZ
20171130155029,2017-11-30T15_50_29,IS_ZFRI__SHZ
20171005230946,2017-10-5T23_09_46,IS_AMAZ__BHZ
20171005230946,2017-10-5T23_09_46,IS_DSI__SHE
20171005230946,2017-10-5T23_09_46,IS_DSI__SHN
20171005230946,2017-10-5T23_09_46,IS_DSI__SHZ
20171005230946,2017-10-5T23_09_46,IS_EIL__BHE
20171005230946,2017-10-5T23_09_46,IS_EIL__BHN
20171005230946,2017-10-5T23_09_46,IS_EIL__BHZ
20171005230946,2017-10-5T23_09_46,IS_HRFI__BHE
20171005230946,2017-10-5T23_09_46,IS_HRFI__BHN
20171005230946,2017-10-5T23_09_46,IS_HRFI__BHZ
20171005230946,2017-10-5T23_09_46,IS_KZIT__BHE
20171005230946,2017-10-5T23_09_46,IS_MBRI__SHN
20171005230946,2017-10-5T23_09_46,IS_MBRI__SHZ
20171005230946,2017-10-5T23_09_46,IS_YTIR__SHZ
20171005230946,2017-10-5T23_09_46,IS_ZFRI__SHZ
20170119172900,2017-1-19T17_29_00,IS_AMAZ__BHZ
20170119172900,2017-1-19T17_29_00,IS_BLGI__SHE
20170119172900,2017-1-19T17_29_00,IS_BLGI__SHN
20170119172900,2017-1-19T17_29_00,IS_BLGI__SHZ
20170119172900,2017-1-19T17_29_00,IS_HNTI__SHE
20170119172900,2017-1-19T17_29_00,IS_HNTI__SHN
20170119172900,2017-1-19T17_29_00,IS_HNTI__SHZ
20170119172900,2017-1-19T17_29_00,IS_MMB3__BHZ
20170119172900,2017-1-19T17_29_00,IS_MMC1__BHZ
20170119172900,2017-1-19T17_29_00,IS_MMC7__BHZ
20170119172900,2017-1-19T17_29_00,IS_OFRI__SHE
20170119172900,2017-1-19T17_29_00,IS_OFRI__SHN
20170119172900,2017-1-19T17_29_00,IS_OFRI__SHZ
20170108092217,2017-1-8T9_22_17,IS_MMB3__BHZ
20170106051547,2017-1-6T5_15_47,IS_MMB3__BHZ
20171123210755,2017-11-23T21_07_55,IS_AMAZ__BHZ
20171123210755,2017-11-23T21_07_55,IS_BLGI__SHE
20171123210755,2017-11-23T21_07_55,IS_BLGI__SHN
20171123210755,2017-11-23T21_07_55,IS_BLGI__SHZ
20171123210755,2017-11-23T21_07_55,IS_BTSH_21_ENE
20171123210755,2017-11-23T21_07_55,IS_BTSH_21_ENN
20171123210755,2017-11-23T21_07_55,IS_BTSH_21_ENZ
20171123210755,2017-11-23T21_07_55,IS_GEM__BHE
20171123210755,2017-11-23T21_07_55,IS_GEM__BHN
20171123210755,2017-11-23T21_07_55,IS_GEM__BHZ
20171123210755,2017-11-23T21_07_55,IS_GEM_21_ENE
20171123210755,2017-11-23T21_07_55,IS_GEM_21_ENN
20171123210755,2017-11-23T21_07_55,IS_GEM_21_ENZ
20171123210755,2017-11-23T21_07_55,IS_GEM_22_HHE
20171123210755,2017-11-23T21_07_55,IS_GEM_22_HHN
20171123210755,2017-11-23T21_07_55,IS_GEM_22_HHZ
20171123210755,2017-11-23T21_07_55,IS_HNTI__SHE
20171123210755,2017-11-23T21_07_55,IS_HNTI__SHN
20171123210755,2017-11-23T21_07_55,IS_HNTI__SHZ
20171123210755,2017-11-23T21_07_55,IS_KSHI__SHE
20171123210755,2017-11-23T21_07_55,IS_KSHI__SHN
20171123210755,2017-11-23T21_07_55,IS_KSHI__SHZ
20171123210755,2017-11-23T21_07_55,IS_MGDL_21_ENE
20171123210755,2017-11-23T21_07_55,IS_MGDL_21_ENN
20171123210755,2017-11-23T21_07_55,IS_MGDL_21_ENZ
20171123210755,2017-11-23T21_07_55,IS_MMA0__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMA0B__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMA1__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMA2__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMA3__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMA4__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMB1__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMB2__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMB3__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMB4__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC1__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC2__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC3__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC4__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC5__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC6__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMC7__BHZ
20171123210755,2017-11-23T21_07_55,IS_MMLI__BHE
20171123210755,2017-11-23T21_07_55,IS_MMLI__BHN
20171123210755,2017-11-23T21_07_55,IS_MMLI__BHZ
20171123210755,2017-11-23T21_07_55,IS_NATI__SHE
20171123210755,2017-11-23T21_07_55,IS_NATI__SHN
20171123210755,2017-11-23T21_07_55,IS_NATI__SHZ
20171123210755,2017-11-23T21_07_55,IS_OFRI__SHE
20171123210755,2017-11-23T21_07_55,IS_OFRI__SHN
20171123210755,2017-11-23T21_07_55,IS_OFRI__SHZ
20171123210755,2017-11-23T21_07_55,IS_SHGL_21_ENE
20171123210755,2017-11-23T21_07_55,IS_SHGL_21_ENN
20171123210755,2017-11-23T21_07_55,IS_SHGL_21_ENZ
20171123210755,2017-11-23T21_07_55,IS_SLTI__SHN
20171123210755,2017-11-23T21_07_55,IS_SLTI__SHZ
20171130155551,2017-11-30T15_55_51,IS_BTSH_21_ENE
20171130155551,2017-11-30T15_55_51,IS_BTSH_21_ENN
20171130155551,2017-11-30T15_55_51,IS_BTSH_21_ENZ
20171130155551,2017-11-30T15_55_51,IS_SHGL_21_ENZ
20170105081107,2017-1-5T8_11_07,IS_AMAZ__BHE
20170105081107,2017-1-5T8_11_07,IS_AMAZ__BHN
20170105081107,2017-1-5T8_11_07,IS_AMAZ__BHZ
20170105081107,2017-1-5T8_11_07,IS_BLGI__SHE
20170105081107,2017-1-5T8_11_07,IS_BLGI__SHN
20170105081107,2017-1-5T8_11_07,IS_BLGI__SHZ
20170105081107,2017-1-5T8_11_07,IS_DSI__SHE
20170105081107,2017-1-5T8_11_07,IS_DSI__SHN
20170105081107,2017-1-5T8_11_07,IS_DSI__SHZ
20170105081107,2017-1-5T8_11_07,IS_HMDT__SHE
20170105081107,2017-1-5T8_11_07,IS_HMDT__SHN
20170105081107,2017-1-5T8_11_07,IS_HNTI__SHE
20170105081107,2017-1-5T8_11_07,IS_HNTI__SHN
20170105081107,2017-1-5T8_11_07,IS_HNTI__SHZ
20170105081107,2017-1-5T8_11_07,IS_KZIT__BHZ
20170105081107,2017-1-5T8_11_07,IS_MBRI__SHN
20170105081107,2017-1-5T8_11_07,IS_MMA0__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMA0B__BHE
20170105081107,2017-1-5T8_11_07,IS_MMA0B__BHN
20170105081107,2017-1-5T8_11_07,IS_MMA0B__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMA1__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMA2__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMA3__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMB1__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMB2__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMB3__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMB4__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMC1__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMC2__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMC3__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMC4__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMC7__BHZ
20170105081107,2017-1-5T8_11_07,IS_MMLI__BHE
20170105081107,2017-1-5T8_11_07,IS_MMLI__BHN
